ID,cf_td,ca_cl,re_ta,ni_ta,td_ta,s_ta,wc_ta,wc_s,c_cl,cl_e,in_s,mve_td,bstatus
11917,-16.1108545,1.746073298,-1.420614178,-0.948519003,0.047152347,0.394860068,0.20173146,0.510893547,0.920660491,0.940263183,0.086941533,16.59936374,0
11918,1.730471771,3.278053097,0.580400084,0.119258382,0.090123371,1.32125183,0.448560675,0.339496729,0.517345133,0.271608499,0.231562566,22.64646172,0
11919,0.083154998,0.207970112,-0.375223909,-0.013481663,0.616762515,0.807862732,-0.239841614,-0.296884117,0.057907846,-13.16393443,0.006418485,0.094440538,0
11920,-0.280802292,0.430107527,-0.212302285,-0.153602812,0.122671353,0.921616872,-0.09314587,-0.101067887,0.006451613,0.21537749,0.020594966,10.73925501,0
11921,0.448999959,1.598917997,0.290254803,0.06705288,0.298149093,1.443391872,0.162015109,0.1122461,0.089568321,0.626170195,0.130462952,1.63007149,0
11922,0.145624582,1.131972789,-1.633684211,0.008421053,0.315157895,2.631368421,0.061263158,0.023281863,0.019047619,1.638187221,0.178094248,0.275690715,0
11923,-48.86956522,4.537542662,-1.439723661,-0.420379965,0.007944732,0.264594128,0.716062176,2.706266319,0.059726963,0.255448997,0.843342037,404.8913043,0
11924,0.700361011,3.951576062,0.415657439,0.039143599,0.089857266,2.329476644,0.698637543,0.299911804,0.033805391,0.316787265,0.208652463,13.88417569,0
11925,0.592735833,1.711525796,0.454898254,0.159510423,0.295885367,1.127270013,0.161251804,0.143046299,0.484742042,0.443265862,0.077282959,8.239448461,0
11926,0.098099053,1.93919254,0.187341658,0.017870069,0.355795331,1.47737966,0.428338762,0.289931406,0.06790001,1.279477091,0.548888412,0.556297285,0
11927,0.708078751,0.78346606,0.09460516,0.196149335,0.28792025,1.01426896,-0.111610633,-0.11004047,0.027682973,1.418886199,0.167276932,6.55639002,0
11928,1.504179215,2.575419564,0.575531367,0.07421249,0.077611043,1.291004446,0.331791861,0.25700288,0.063914117,0.339284822,0.188292171,11.12277595,0
11929,0.26581483,3.034442948,0.194222384,0.045499377,0.247819767,1.069481935,0.548847591,0.513190147,0.488647296,0.481471188,0.42007038,6.967637201,0
11930,0.410819445,2.603265186,0.237267634,0.078680264,0.28990085,2.144328365,0.300012787,0.139909909,0.666666667,0.489411318,0.110299201,1.675148416,0
11931,-0.121428571,1.265091863,-2.147129187,-0.199760766,0.167464115,2.055023923,0.120813397,0.05878929,0.265091864,0.981958763,0.018044238,14.51785714,0
11932,0.263723995,1.09011448,0.130605205,0.04342009,0.383861189,3.386986516,0.024354552,0.007190626,0.28333849,0.793640075,0.048032145,1.425620847,0
11933,0.581395349,1.796332145,0.352437181,0.095885233,0.226780186,1.105749154,0.140686875,0.127232179,0.071828833,0.36567192,0.125490388,2.525256965,0
11934,0.556523045,2.408379144,-0.023261502,0.074187315,0.162928357,0.621211751,0.413594893,0.665787298,0.075795436,0.555447606,0.050990274,17.47742456,0
11935,0.148648019,2.163966095,0.040433656,0.02606612,0.417876137,1.118222906,0.287584501,0.257179941,0.613483146,0.823378563,0.151961254,1.3385169,0
11936,7.663000362,0.705370967,0.3858479,0.005603727,0.02021816,0.342749095,-0.045201239,-0.131878508,0.151236622,0.248644774,0.00590026,15.36174816,0
11937,-0.021829281,0.198462714,0.093668138,-0.028259716,0.587776682,0.174737199,-0.229590224,-1.313917273,0.007635955,1.310154803,0.099268943,0.269305889,0
11938,0.081963572,1.741577487,-1.063244287,0.004988735,0.72449308,1.437238494,0.301094303,0.209495017,0.062623861,-6.43622449,0.275669018,0.547090182,0
11939,-0.162380232,0.916191382,-0.212594841,-0.138239757,0.451365706,1.230121396,-0.040136571,-0.032628138,0.00792142,1.443072702,0.176339974,0.441761304,0
11940,-13.19827586,9.831944444,-0.830556302,-0.213517872,0.015587208,0.258667025,0.854474604,3.303376623,7.245833333,0.10828696,0.393246753,396.4439655,0
11941,-10.25352113,2.792063492,-0.746435845,-0.409368635,0.036150713,1.714867617,0.57484725,0.335213777,0.338095238,0.491803279,0.289489311,6.253521127,0
11942,0.187411571,1.925977934,0.314677045,-0.025831105,0.230785523,1.62774792,0.162946882,0.100105723,0.06559679,0.321322676,0.07679254,1.255277045,0
11943,-0.00863646,2.166495158,0.155457803,-0.038138962,0.477252948,0.801998783,0.11522871,0.143676914,0.172021032,0.313072069,0.13728047,0.321221257,0
11944,-7.136752137,0.410060976,-3.727731092,-1.405042017,0.196638656,0.035294118,-0.650420168,-18.42857143,0.00152439,-10.75409836,0.285714286,11.3851282,0
11945,1.224870466,1.170970614,-0.596711995,0.131723158,0.097929775,3.444489547,0.11690684,0.033940251,0.283763728,2.172847469,2.95E-05,29.93704663,0
11946,3.363960114,2.000401477,0.366756684,0.101701323,0.037915204,1.517850392,0.336456927,0.221666726,0.136020556,0.700646976,0.182863039,18.31303419,0
11947,-4.235955056,4.911214953,-3.13298722,-0.526757188,0.142172524,0.135383387,0.668530351,4.938053097,0.359813084,0.213893054,0.02359882,10.88183427,0
11948,-2.481020408,9.64992961,-1.817548604,-0.283367136,0.100383095,0.002622252,0.755249626,288.015625,2.942984514,0.104330371,7.015625,26.45653061,0
11949,0.248805732,1.578337875,0.243176688,0.050687462,0.515493536,1.463780012,0.174225323,0.119024254,0.017711172,1.050823193,0.116781158,1.81508758,0
11950,-6.018014539,0.812593162,-1.176691084,-1.828866259,0.288087021,0.517096446,-0.087870338,-0.169930269,0.078660842,2.072285165,0.09620574,3.169741282,0
11951,0.988888889,4.262860728,-1.173630573,-0.009299363,0.022929936,1.106751592,0.662547771,0.598641805,1.047051443,0.417496071,0.351634438,22.83333333,0
11952,-0.793162393,4.773570325,-0.526537047,-0.189350149,0.102469785,1.113242249,0.427658084,0.384155456,1.255795981,0.143078284,0.151443632,9.433012821,0
11953,-4.712230216,3.736863711,-0.747161316,-0.097592013,0.013606108,1.349549726,0.652603759,0.48357148,2.027093596,0.316486943,0.147747878,174.2760791,0
11954,-0.784603997,0.404730618,-1.85660941,-0.828230022,1.008961912,1.796116505,-0.676624347,-0.376715177,0.016425756,-2.549413735,0.120997921,0.667098446,0
11955,0.620786517,1.133085896,-0.041320022,0.006794232,0.148086523,1.362728785,0.034803106,0.025539276,0.106044539,0.82,0.081196581,6.095161517,0
11956,0.057555285,1.345421326,-0.789471629,-0.0548152,0.705023425,1.276665799,0.08119469,0.063599017,0.031225778,-0.884611617,0.14475173,0.189776553,0
11957,0.240893479,2.915767522,0.104615543,0.051710492,0.292329904,2.455237006,0.46453698,0.1892025,0.673859824,0.496540857,0.144053226,3.735240292,0
11958,-1.721698113,1.395672334,-0.997547016,0.25838103,0.346688471,0.637775961,0.209321341,0.328205128,0.242658424,1.739247312,0.171794872,11.50707547,0
11959,0.258871135,1.495760451,-0.271139406,0.035292197,0.314658831,2.074795952,0.272967679,0.131563626,0.021227394,1.256987404,0.219256975,4.163436813,0
11960,-61.71126761,1.803023758,-3.845333947,-0.858216394,0.010888736,0.947933441,0.285100836,0.300760395,0.930237581,0.869157124,0.083886103,148,0
11961,0.066202869,1.633548921,0.278715347,-0.028205489,0.294906236,0.647843319,0.09047814,0.139660528,0.079028121,0.30991762,0.148298238,1.193268867,0
11962,0.550870796,1.856990562,0.340726186,0.04222518,0.154377406,1.191311255,0.260073972,0.218309003,0.222578989,0.758856889,0.17748754,7.727223049,0
11963,0.103379108,1.660162602,0.122372881,0.03299435,0.732316384,0.579774011,0.183502825,0.316507503,0.116260163,1.424435437,0.543753654,0.433960809,0
11964,-2.409198579,1.600724991,-1.015211304,-0.271431473,0.091869895,0.544368118,0.254845566,0.468149323,0.306607847,0.736804641,0.578075967,37.9210077,0
11965,0.076971058,1.556994819,0.187792966,0.0116573,0.590178418,1.014209635,0.242717255,0.239316653,0.034861455,1.626901228,0.442675313,0.284514305,0
11966,-0.509214304,0.555499434,-2.811903783,-0.335341204,0.571260194,2.683552176,-0.436965223,-0.162830902,0.01474985,-0.564715441,0.150065788,0.007920702,0
11967,-0.45202124,2.056243594,-0.091752268,-0.157733559,0.172323042,1.150591795,0.318198043,0.276551636,0.589067246,0.558977513,0.074494278,4.363880715,0
11968,0.453355156,0.575250836,-1.327696527,0.0964351,0.279250457,0.703382084,-0.116087751,-0.165042235,0.158862876,0.531083481,6.50E-04,8.817512275,0
11969,4.422655298,3.379319803,0.302321308,0.130764991,0.050284804,1.792490966,0.531328474,0.296419053,0.219967087,0.713782302,0.068748719,8.989980512,0
11970,-0.102147755,0.819922031,-0.093190865,-0.006515818,0.323863398,1.840498638,-0.075487115,-0.041014491,0.18462615,1.7912265,0.130545152,0.561117221,0
11971,-1.029133858,1.048465608,-0.92871176,-0.438955936,0.356441201,1.945551502,0.032135841,0.0165176,0.172486773,3.325123153,0.021133872,3.255413386,0
11972,0.321349773,1.825048566,0.2427608,0.03408162,0.24224989,1.258025215,0.227001195,0.180442484,0.204662324,0.551869837,0.132532755,1.364511681,0
11973,0.302150417,5.634868666,0.129159559,0.037133692,0.227321333,0.583980447,0.396466125,0.678903082,0.080735174,0.120204649,0.06860095,1.811894495,0
11974,0.078051826,1.492464073,-0.609952433,0.025795829,0.585986096,1.539151116,0.257043542,0.167003447,0.06764809,3.57518797,0.280161655,3.003668436,0
11975,-0.001102326,2.1709665,0.200408584,-0.07963938,0.440937869,0.372322367,0.135054848,0.362736327,0.627433363,0.280310617,0.155073126,0.625639993,0
11976,0.30244075,2.748449415,0.144644719,0.002621779,0.168449277,1.103113362,0.51231938,0.4644304,0.110116929,0.431643625,0.374250527,3.170321896,0
11977,5.504615385,5.553485577,0.693015184,0.110021692,0.028199566,2.020303688,0.657440347,0.325416595,0.308293269,0.178828587,0.149115272,40.27692308,0
11978,0.253339041,1.958221024,0.09148042,0.034456168,0.600444679,0.326286162,0.255857292,0.784149992,0.145552561,1.610417797,0.119702222,1.043051691,0
11979,2.27826087,3.122583442,-0.008637994,0.006666908,0.023334179,0.654052683,0.354853437,0.542545648,1.847724317,0.210867876,0.004453998,21.70690994,0
11980,0.056221399,0.857546282,-0.354480675,-0.046497882,0.351612868,1.282216312,-0.05466347,-0.042632019,0.141113045,1.507244508,0.006308583,2.562231423,0
11981,1.348693446,1.936544074,0.480742827,0.10009659,0.110891144,1.535203538,0.276661092,0.180211344,0.020516943,0.56585612,0.163917953,8.241612452,0
11982,0.482983131,11.37719684,-0.051569681,0.010313936,0.052644699,0.087325699,0.735950767,8.42765388,1.06370826,0.090952685,0.295628903,65.63509914,0
11983,-0.77029703,0.528823529,-1.51349454,-0.194305772,0.118174727,0.136973479,-0.124960998,-0.912300683,0.130882353,0.412721534,0.185079727,13.33960396,0
11984,-2.717391304,1.054964539,-4.70683112,-0.767552182,0.218216319,1.747628084,0.029411765,0.016829533,0.207446809,3.317647059,0.117263844,9.730434783,0
11985,-1.366735537,0.312547432,-7.678376269,-2.619828259,1.763205829,1.676814988,-1.414259693,-0.843420236,0.007842145,-1.617430442,0.089695841,0.572617031,0
11986,2.680652174,1.714318243,0.127509176,0.051101126,0.029110239,1.090785977,0.317637008,0.291200121,0.30579077,0.852299743,0.496263764,63.57839674,0
11987,0.099007805,0.195711945,-5.847271218,-0.01501003,2.286643149,1.983537387,-2.00318185,-1.009903752,0.04415808,-1.360603083,0.162121635,0.076615343,0
11988,-0.158249459,3.009939968,-3.073754053,-0.219498701,0.989031212,0.303191898,0.43349572,1.42977343,0.285052639,-1.909681589,0.263355973,7.020812535,0
11989,0.191953927,1.463917606,0.139991832,0.034788707,0.369434896,1.200499108,0.070952579,0.059102567,0.006546989,0.463084732,0.107943287,1.398877817,0
11990,0.717579251,1.15370019,0.019654842,0.070469799,0.166347076,1.838926175,0.077660594,0.042231491,0.061669829,3.962406015,0.093847758,4.188121038,0
11991,0.284136756,0.670381654,0.12552139,0.060065858,0.430706815,0.370359468,-0.089010397,-0.240335147,0.047750171,0.654611366,0.023021452,2.004007085,0
11992,0.060415965,1.698002148,0.287481919,-0.001251026,0.46428711,2.384768756,0.31756519,0.133163934,0.180923738,1.425989462,0.237172131,0.298974823,0
11993,0.931034483,2.805201325,0.74891141,0.138761512,0.193325883,1.75201341,0.346383569,0.197706003,0.455567828,0.322998087,0.127346508,4.755070261,0
11994,-0.717036764,1.004290384,-0.262364294,-0.418019857,0.503526028,2.231557947,0.002922891,0.001309799,0.009942795,-5.096841375,0.078733446,0.349327375,0
11995,1.441777778,1.816583284,0.200195812,0.121403618,0.100131283,0.896352996,0.246968247,0.275525656,0.063566804,0.433570449,0.08360847,16.07244444,0
11996,0.357017751,1.052262,0.170036099,0.048483502,0.267752205,1.226784548,0.019232604,0.015677246,0.015551387,1.442089025,0.073299269,1.131088643,0
11997,-0.199033564,1.162676666,-0.34870635,-0.100678546,0.422408562,2.013239918,0.124455233,0.061818381,5.77E-04,3.638939911,0.182906779,1.310591615,0
11998,-0.074563723,1.73315242,-0.098903373,-0.08814401,0.391268363,0.817504655,0.335402441,0.41027588,0.019448213,1.271420357,0.632245001,0.293759915,0
11999,0.769792244,0.101063502,0.56282423,0.076965571,0.167583891,1.195147031,-0.237198517,-0.198468064,0.011426712,0.375564101,0.007855833,5.183296399,0
12000,0.650845476,1.484976057,0.422630263,0.082836932,0.175406284,2.921981553,0.216252046,0.074008696,0.057503251,1.23148121,0.086252538,5.984365238,0
12001,16.66851211,7.659708839,0.52092757,0.168088954,0.011230628,0.934282043,0.74307898,0.795347599,1.327985326,0.127097812,0.065967707,201.5632641,0
12002,198.5942029,1.924546053,0.528285952,0.125703233,9.40E-04,1.634673278,0.267725545,0.163779239,0.197666761,0.421752242,0.105105706,2142.456522,0
12003,16.42696629,3.497744178,-0.940511963,0.096206071,0.001430155,0.614790056,0.329160708,0.535403435,1.990245092,-0.198283366,0.190857053,6.834157303,0
12004,-0.410232983,0.725007597,-1.199827549,-0.441258892,0.943737875,1.757275275,-0.195085148,-0.111015702,0.002127013,-1.182536831,0.124631992,0.566011878,0
12005,0.719860341,5.171127026,0.253633195,0.013349116,0.106727165,0.938164442,0.485127463,0.517102804,0.070297776,0.151258588,0.435,28.82049702,0
12006,-0.256497325,0.656935221,-0.186419765,-0.185127156,0.591182836,1.248660876,-0.107247427,-0.085889955,0.053533392,1.994875961,0.013810465,0.519152408,0
12007,-0.031407785,1.32586372,-0.065445779,-0.067426376,0.315026727,0.738417829,0.110406309,0.149517393,0.028696337,2.860827253,0.284213469,0.795565336,0
12008,1.143682772,1.537885624,0.371887652,0.027162064,0.061235259,0.603818499,0.158300178,0.262165168,0.432932516,0.601734469,0.060288186,14.33412732,0
12009,0.310721164,1.237970333,-0.008373712,0.006303806,0.219833467,1.324928259,0.123770993,0.093417128,0.05463097,1.279037483,0.213961085,4.85228975,0
12010,0.284053156,5.504594181,0.295875969,0.030697674,0.186666667,1.470697674,0.364837209,0.248070841,0.496937213,0.111300494,0.048619018,2.241901993,0
12011,0.287819119,1.544456756,0.295564495,0.057795656,0.314146777,1.222520783,0.121231787,0.09916542,0.095826509,0.571606904,0.07661114,2.067221343,0
12012,0.227461686,1.02005387,0.233453244,0.060809677,0.523328045,1.505174453,0.006795462,0.004514734,0.03409158,2.663765263,0.100059401,1.832964201,0
12013,0.501456238,0.945128907,0.132039859,0.024527101,0.225559458,0.445954619,-0.011783034,-0.026422048,0.289784801,0.345386143,0.019698948,6.901787221,0
12014,-0.320717391,0.662009135,-0.667337066,-0.439350002,0.153679625,0.674108992,-0.167123251,-0.247917255,0.330437015,2.501039255,0.05542257,4.563472826,0
12015,0.453851492,2.06657716,0.416999056,0.093473611,0.305431913,2.487928011,0.260226988,0.104595867,0.37197915,0.481976324,0.087951919,3.639991168,0
12016,0.283872978,2.581661332,0.036895491,0.04779873,0.344004558,0.708555801,0.196099217,0.276759031,0.84424406,0.308119921,0.10901301,1.532671847,0
12017,0.138905025,2.962557183,0.432985648,-0.009783546,0.135009019,2.116902596,0.500470551,0.236416429,0.325183562,0.444605866,0.299026123,2.030424049,0
12018,-3.20610687,0.799293702,-2.205300799,-0.501472444,0.055111485,1.186369373,-0.143458141,-0.120921986,0.058858152,8.624365482,0.119503546,36.87022901,0
12019,0.458009709,1.50131579,0.175542561,0.098190809,0.323378203,1.652564656,0.194380126,0.117623311,0.087854251,1.098387993,0.141204968,3.023801578,0
12020,1.334273797,1.533011257,0.37904188,0.145708583,0.14151693,1.046506974,0.198203581,0.189395375,0.162640874,0.862499972,0.138851851,29.33544666,0
12021,2.745639535,8.996253278,-0.022063393,0.073570541,0.026724674,0.497630516,0.829008701,1.665912107,1.205320345,0.11819148,0.176332839,312.3891715,0
12022,0.308,1.518549386,0.131624131,0.034943615,0.317958284,3.092637146,0.230805918,0.074630779,0.253547957,2.08706888,0.013504274,2.204625,0
12023,0.86554784,0.985687977,0.334297161,0.102392562,0.195940583,0.866575953,-0.005140417,-0.005931871,0.061457511,0.903708987,0.063876652,4.908615881,0
12024,-1.45,2.53968254,-0.48368984,-0.154010695,0.080213904,0.573262032,0.440909091,0.769123134,0.723622782,0.443661972,0.00886194,32.80833333,0
12025,-4.842652796,2.194912084,-0.628616593,-0.361228205,0.055254838,0.881778118,0.458995976,0.52053455,1.386394812,0.645938217,0.135864841,551.2913957,0
12026,-26.46564885,7.74392936,-1.417321911,-0.446895904,0.015373782,0.264875015,0.717051989,2.707133363,6.616997793,0.139170507,0.097474524,445.8568702,0
12027,0.331863727,0.730508078,0.267692308,0.085359801,0.49528536,1.520148883,-0.057121588,-0.037576312,0.610395692,0.655564083,0.002905553,1.099799599,0
12028,0.292455022,3.903015869,0.226922535,0.057039508,0.384098276,1.218555926,0.492436698,0.404114976,0.459331469,0.482689017,0.211180675,1.986910338,0
12029,-0.174002494,1.829011452,0.41479077,-0.077212661,0.30808236,0.405680188,0.080644335,0.198787955,0.087666184,0.156773322,0.160485449,3.032315046,0
12030,-1.355397149,0.453910004,-3.717408907,-1.123076923,0.7951417,0.001619433,-0.506072874,-312.5,0.137177807,-5.45,2.5,11.79989817,0
12031,0.298463785,0.903094304,0.245351666,0.073430416,0.46265961,0.84704893,-0.032919383,-0.038863614,0.046823175,1.297890456,0.121938495,2.744719994,0
12032,0.577811111,0.771495327,-0.336166936,-0.030781479,0.33482392,0.281687364,-0.01455368,-0.051666072,0.076518692,0.106433905,0.009667578,2.428369111,0
12033,1.68877551,3.082240763,0.497758363,0.037015749,0.067593976,1.37958386,0.401655363,0.291142405,0.105482718,0.291673909,0.054578785,5.24872449,0
12034,2.329188535,1.953836433,0.504981074,0.125523384,0.072012373,0.84621629,0.248688673,0.293883107,0.199313617,0.407421653,0.190860448,55.45015476,0
12035,5.889621812,2.317730788,0.426938626,0.146605221,0.037832532,1.157352721,0.320362021,0.276805865,0.066789845,0.349710429,0.212980666,42.11081794,0
12036,0.408798381,2.051595186,0.270243159,0.053643968,0.260796465,0.554993496,0.14439946,0.260182257,0.351352502,0.294714344,0.3106386,3.375284885,0
12037,-0.484323818,0.858309284,-1.204806191,-0.414975222,0.580272894,0.85466024,-0.136650601,-0.159888801,0.011895544,-6.899951433,0.136934075,0.489295742,0
12038,83.18518518,4.082822086,0.401935951,0.160846752,0.002442555,1.618599602,0.636421205,0.393192488,2.500438212,0.262419503,0.095964677,749.5185185,0
12039,-15.18181818,15.2195122,-0.29337232,-0.105263158,0.005360624,0.464912281,0.852339181,1.833333333,1.227642276,0.063962559,0.812368973,33.45454546,0
12040,-314.6923077,7.199195171,-1.208282284,-1.110757167,0.003185494,1.351629503,0.754962019,0.558556925,0.480885312,0.138904416,0.234590283,206.0606154,0
12041,-22.40816327,2.398637138,-0.453776879,-0.253813637,0.009005697,1.046498805,0.452674141,0.43256059,0.233390119,0.480884762,0.094134176,186.8877551,0
12042,0.287129501,2.296693301,0.420967763,0.038568651,0.247638721,2.700468972,0.346428196,0.128284457,0.069711125,0.6091534,0.196167495,0.984185399,0
12043,-0.054914979,0.832666524,-0.340922836,-0.10429637,0.569770062,0.753797716,-0.064973259,-0.086194555,0.046406866,-3.619410822,0.129866044,2.045197931,0
12044,0.250467573,1.62251878,0.266517936,0.064323302,0.449212918,0.916160016,0.084208973,0.091915136,0.227705737,0.377154524,0.04775448,1.635210787,0
12045,-0.079785824,3.536624384,0.012684543,-0.073694627,0.593143366,1.745914058,0.516974734,0.296105488,0.064384387,1.001866692,0.219909091,0.347007385,0
12046,0.310307772,0.793815875,0.171793354,0.04252024,0.292920009,1.584820136,-0.111330756,-0.070248197,0.031247085,2.246294065,0.049250008,2.211485557,0
12047,-6.106508876,1.179597701,-12.16521916,-3.163387162,0.470145203,1.48052653,0.11874067,0.08020165,0.650041051,-1624,0.101512374,4.774022225,0
12048,0.293112117,1.860967663,0.288733094,0.014793691,0.228098074,2.122478001,0.214137723,0.100890432,0.023238657,0.619798811,0.071630802,2.488687783,0
12049,-26.10833333,0.861497681,-10.70832362,-3.020517603,0.111914199,0.001865237,-0.097458615,-52.25,0.617627568,2.557627119,1.5,40.9164,0
12050,0.117589124,3.073556644,0.298384552,0.015615328,0.433878472,1.667760938,0.402480081,0.241329601,0.170795441,0.556150589,0.205034016,0.771306413,0
12051,0.525701212,2.926352705,0.41689717,0.09212051,0.314506784,1.314665645,0.287444399,0.21864449,0.759519038,0.292711541,0.073639692,2.158233302,0
12052,-0.229176047,1.296823139,-1.061342956,-0.146532789,0.348446815,2.067304675,0.196422968,0.09501404,0.013987672,2.021082894,0.212187903,3.496244935,0
12053,0.192625668,0.770289157,0.068057061,-0.02484247,0.222025517,1.032708007,-0.117559145,-0.113835802,0.018785071,4.301435725,0.091254795,2.704215492,0
12054,0.171599512,0.994540883,0.080258619,0.041247349,0.387305142,0.453342299,-7.46E-04,-0.001646022,0.024591735,0.486413859,0.081003172,0.523466721,0
12055,0.627906977,1.378023386,0.075913828,0.057340316,0.171804978,1.573295178,0.127422925,0.080991112,0.121736345,1.657727031,0.058581283,1.979179761,0
12056,0.297694375,0.501591739,0.524931492,0.075741689,0.406622552,0.589914619,-0.056559551,-0.095877521,0.170976008,0.266999751,0.006362957,2.953670798,0
12057,1.721238856,0.670179444,0.4123503,0.178154926,0.162176357,0.844011621,-0.07326265,-0.086802892,0.003580722,0.30823183,0.159684633,47.94595245,0
12058,-81.42424242,27.55157279,-0.389615719,-0.091049532,7.97E-04,0.136984648,0.876122429,6.395770925,25.86393563,0.037961677,0.121409692,755.4924242,0
12059,-2.644374508,6.695285011,-0.499730458,-0.267857143,0.0856469,0.239016173,0.545350404,2.281646462,6.489795918,0.114439881,0.011840992,22.02989772,0
12060,0.151125402,1.592391304,0.117163412,-0.011305242,0.31963001,0.711202467,0.112024666,0.157514451,0.260869565,0.40087146,0.125722543,5.268445756,0
12061,0.122758071,3.328811051,0.558652649,0.014248167,0.173537142,1.877299765,0.652994882,0.3478373,0.320917612,0.407355305,0.180863606,1.634117178,0
12062,0.132207147,2.062449673,0.117621395,0.01226744,0.32534425,1.10390706,0.323073738,0.292663893,0.028541938,1.041744197,0.370045794,2.460467169,0
12063,0.265554058,4.562129342,0.155764338,0.066832909,0.404985601,0.72386086,0.423616534,0.585218178,0.087757696,0.260300658,0.363432853,5.681051104,0
12064,0.40075,2.178110322,0.280581625,0.088093065,0.42629437,1.566888251,0.179603147,0.114624094,0.119803386,0.376659069,0.045779071,2.683216031,0
12065,-0.419492657,1.041458541,-1.013505627,-0.220425177,0.312213422,0.341225511,0.0138391,0.040557049,0.136613387,0.577444476,0.713657464,0.466221629,0
12066,2.396607236,0.703399053,0.35697558,0.119454585,0.076521827,1.366504713,-0.04910007,-0.035931139,0.142555371,0.215147206,0.009282308,19.68592294,0
12067,0.652512998,4.022421525,0.169487428,0.164168278,0.27901354,2.029497099,0.651837524,0.321181797,0.853139013,0.404902406,0.081248511,5.017331022,0
12068,0.046055817,2.552196805,0.047151391,-0.022691823,0.453316542,1.13201465,0.39511964,0.349041102,0.06095679,0.716278162,0.25042612,0.448668281,0
12069,0.865121751,6.127595365,0.728227579,0.07742182,0.135216675,1.499267833,0.58529152,0.390384898,0.245023265,0.155219477,0.164302759,5.119805828,0
12070,1.438325991,4.661716172,-1.357624481,0.142894191,0.117738589,1.273080913,0.575466805,0.452026889,3.00990099,0.215275311,0.105927888,12.79047357,0
12071,0.42338119,1.443439865,0.283144295,0.04011117,0.256365958,1.248591602,0.079208293,0.063438111,0.102607233,0.520805957,0.039043465,2.457009229,0
12072,0.645914397,1.915117219,0.011645193,0.012388504,0.063676908,0.887512389,0.280475719,0.316024567,0.190784155,0.445444725,0.051088777,77.54063813,0
12073,0.18763802,1.390976698,0.087548481,0.038740028,0.459666192,0.408092961,0.030396634,0.074484583,0.289675998,0.224307993,0.01568971,0.982154671,0
12074,0.447340312,1.436954625,0.056415996,0.063741714,0.186367873,0.678623912,0.079746817,0.117512536,0.066535777,0.292179234,0.240891898,1.07E-04,0
12075,0.289260658,1.008762322,-2.706594124,0.037475517,0.322611534,2.624243743,0.005919478,0.002255689,0.404613105,2.771607143,0.079098388,7.713960469,0
12076,-5.219532826,1.001158185,-0.277112498,-0.146370271,0.015757226,0.458861428,5.13E-05,1.12E-04,0.324453916,-6.461757222,0.016138763,0.166777279,0
12077,0.267740885,1.147387226,0.135696758,0.030932495,0.293017283,0.234943179,0.018505642,0.078766458,0.096114881,0.236710818,0.217491189,3.672785679,0
12078,0.989538462,6.021029732,0.729292497,0.069358859,0.099389899,1.715072096,0.635239071,0.37038622,0.331641286,0.163750792,0.218447987,6.161538462,0
12079,-0.285493827,3.72,-0.396526347,-0.150721225,0.3815131,0.955843391,0.420370916,0.439790576,1.020952381,0.326289621,0.214659686,0.328162037,0
12080,-31.17567568,1.369304695,-0.17965511,-0.080183861,0.002223157,1.088145166,0.191642132,0.176118167,0.298963701,1.079967488,0.063307565,600.4155405,0
12081,0.408594002,1.273789649,0.164949757,0.048690798,0.296705475,0.748020664,0.03294658,0.044045013,0.008900043,0.306673312,0.050543982,1.354449905,0
12082,0.55443609,1.228344156,0.333033471,0.028073332,0.103142352,1.056270745,0.109082731,0.103271563,0.010844156,0.951321967,0.088646442,3.690413534,0
12083,0.233651656,3.342596261,0.295620109,0.041679483,0.273394303,1.03710303,0.443664614,0.427792226,0.001406275,0.426977885,0.40052374,1.462217008,0
12084,0.416001419,1.604001976,0.357817951,0.002093244,0.357564225,2.491785601,0.15509039,0.062240664,0.610918972,0.622003688,0.02059415,0.683785702,0
12085,-4.508221226,0.667355372,-12.72045455,-0.816414141,0.168939394,0.273232323,-0.040656566,-0.148798521,0.440082645,-0.228409627,0.064695009,1.189686099,0
12086,2.655902005,1.657670173,0.015637569,0.036970301,0.028894109,1.323047717,0.106631488,0.080595345,0.101805914,0.196774446,0.01986916,44.74874722,0
12087,0.103712393,1.857177215,-0.657385676,0.037496411,0.780939064,1.173182919,0.183541716,0.156447655,0.011267236,8.875865192,0.18411913,1.110244749,0
12088,-0.149982313,1.009085833,0.028879682,-0.133896706,0.69581983,1.505558518,0.007342987,0.004877251,0.033348561,4.213216424,0.36723795,0.177418642,0
12089,45.11679389,3.902369935,0.430773605,0.163054922,0.005033389,1.49405599,0.633830525,0.424234787,1.495240776,0.280000394,0.132664345,1240.564981,0
12090,0.31140963,2.154514383,0.095858647,0.053749478,0.26582572,1.256179567,0.375968093,0.299294865,0.101395614,0.594731939,0.31033337,2.237438939,0
12091,-3.104986877,1.188140556,-4.596702855,-1.456775231,0.459589867,0.409730599,0.103337354,0.252208047,0.002928258,-14.37894737,1.257114818,6.358705162,0
12092,0.958966099,2.862501655,0.785812841,0.032878316,0.094806477,1.179779999,0.20453054,0.173363288,0.293322076,0.150967916,0.069172738,14.71117119,0
12093,-0.587378641,0.725710509,-2.346613546,-0.412749004,0.656573705,1.835059761,-0.330677291,-0.180199739,0.005948447,-5.043333333,0.305254017,1.377275485,0
