ID,bstatus,trans_cf_td,trans_ca_cl,trans_re_ta,trans_ni_ta,trans_td_ta,trans_s_ta,trans_wc_ta,trans_wc_s,trans_c_cl,trans_cl_e,trans_in_s,trans_mve_td
6746,0,1.369066351,0.114190308,6.250218703,7.915790554,0.145261718,0.404895293,6.602169939,1.615388629,0.05142342,5.754266485,0.481281489,0.001440244
6752,0,1.369177088,0.206416443,6.264451458,7.936922719,0.183783546,0.363657051,6.642475525,1.615504862,0.042196918,5.751979547,0.484721239,4.85E-05
6757,0,1.369405819,0.429783783,6.280223879,7.943979663,0.048330654,0.369084794,6.654438056,1.615537019,0.342803516,5.751164456,0.483085263,0.001011981
6760,0,1.369296044,0.146356872,6.27504154,7.941742403,0.086309541,0.145364284,6.614521571,1.615478989,0.045156349,5.751672661,0.488458473,0.001072301
6761,0,1.369055327,0.124703661,6.243770044,7.899263748,0.197148407,0.51573168,6.608922754,1.615403835,0.149071353,5.754538212,0.473465406,1.81E-04
6762,0,1.369350455,0.286994818,6.272933978,7.938855809,0.045679355,0.234951488,6.644009696,1.615604632,0.121141154,5.751290571,0.481216537,0.001915151
6767,0,1.369202565,0.198099828,6.270540028,7.937759793,0.09055415,0.30827013,6.632970946,1.615498117,0.062219381,5.751823441,0.482286143,5.61E-04
6771,0,1.376122441,0.503347181,6.265686926,7.93760847,7.14E-04,0.236170204,6.661528655,1.615699488,0.114143072,5.751100844,0.474928863,0.200943986
6775,0,1.369154158,0.174005256,6.265436062,7.932615141,0.37066523,0.27762763,6.617151094,1.615444815,0.104993772,5.752185885,0.479583674,2.99E-05
6780,0,1.369176379,0.064146397,6.272564756,7.937594917,0.248230277,0.315808522,6.597828754,1.615367399,0.094041997,5.751458098,0.474369786,8.41E-05
6785,0,1.36960195,0.146063618,6.26669545,7.937397048,0.014657446,0.292295764,6.615958017,1.61543685,0.135043105,5.751709373,0.473813637,0.030196349
6786,0,1.364291495,0.052030045,6.222316921,7.837721042,0.016635288,0.507879715,6.488900047,1.615200789,0.05947362,5.748124449,0.474259225,0.014831584
6787,0,1.369125163,0.088630975,6.261374108,7.930180705,0.055010654,0.18968298,6.602528245,1.615367583,0.062039454,5.751217748,0.47449043,0.004299232
6788,0,1.369135758,0.153279429,6.240695476,7.92303694,0.361125513,0.408992949,6.63107891,1.61545952,0.070383954,5.757783407,0.477520061,5.03E-04
6793,0,1.369140718,0.098604261,6.263203033,7.930413082,0.222495934,0.026645273,6.600443542,1.614260559,0.179069804,5.751550181,0.510724627,9.96E-05
6794,0,1.369170441,0.176310948,6.271193035,7.937296692,0.230029183,0.773329548,6.629204459,1.615417577,0.042655371,5.752286301,0.477547894,1.33E-04
6795,0,1.369155703,0.349146548,6.273331768,7.933084699,0.257916732,0.195276107,6.642086006,1.615649094,0.273700832,5.751247992,0.480737055,3.75E-05
6801,0,1.369183168,0.162896787,6.268375463,7.936899327,0.149209879,0.35828298,6.628923575,1.61546644,0.046263714,5.752475365,0.50051826,3.08E-04
6809,0,1.369156589,0.159652718,6.264904253,7.935048539,0.316812823,0.062540841,6.611803117,1.615557467,0.205812898,5.751330956,0.473361053,2.81E-04
6814,0,1.367983253,0.178999281,6.142633535,7.802389009,0.073302316,0.200647393,6.62776899,1.615542243,0.250770184,5.751754053,0.474515619,0.001343488
6815,0,1.369151034,0.083806826,6.262686424,7.929025907,0.488891969,0.093306818,6.604003216,1.615343746,0.14642358,5.756356652,0.473549535,1.44E-06
6818,0,1.369221873,0.297787407,6.271252674,7.93935114,0.08804558,0.331778928,6.658301409,1.615573865,0.154160225,5.751454509,0.486992899,0.004005187
6821,0,1.369160068,0.133840504,6.26431021,7.936716977,0.386746603,0.298089078,6.612245549,1.615421215,0.043451131,5.754749765,0.476361566,1.26E-04
6822,0,1.369165452,0.219590042,6.268214523,7.937325661,0.26523692,0.237831881,6.616401854,1.615451405,0.047858269,5.751347852,0.476271907,8.76E-05
6826,0,1.369166466,0.235563496,6.265226582,7.939318351,0.281749544,0.337259586,6.636155962,1.615496542,0.06553634,5.752011786,0.482423827,2.11E-04
6831,0,1.369206394,0.177845449,6.268709228,7.938170399,0.082198989,0.487107448,6.64164087,1.615464314,0.042247807,5.753360589,0.486554215,9.00E-04
6833,0,1.368885593,0.013221063,6.148744406,7.823065752,0.270046492,0.061326095,6.510310516,1.612139739,0.043594118,5.745746626,0.487823183,2.28E-04
6844,0,1.369080079,0.258278189,6.263938556,7.930369742,0.007854472,0.216072503,6.653313565,1.615687058,0.206652173,5.751569368,0.497953674,0.024488947
6845,0,1.369162765,0.265939038,6.266792707,7.933067987,0.140539933,0.32684242,6.652294089,1.615556938,0.099390657,5.751462031,0.488663105,5.38E-04
6847,0,1.369185431,0.269395975,6.266065559,7.937466815,0.134599874,0.398030686,6.657663842,1.615530236,0.275539326,5.751621091,0.485222133,0.001385923
6849,0,1.369039498,0.02021058,6.160274654,7.861338256,0.360061827,0.104556346,6.508092937,1.613813115,0.043766049,5.737569431,0.500813881,2.63E-04
6850,0,1.369165871,0.154757347,6.264157271,7.93875346,0.328073203,0.43575784,6.617721144,1.61542429,0.046560201,5.752899167,0.483053854,2.09E-04
6855,0,1.369711001,0.201034629,6.262527937,7.939430815,0.014413259,0.424637987,6.649479524,1.615498627,0.0718142,5.752279486,0.480495701,0.001649228
6858,0,1.369183958,0.144409525,6.265887844,7.936270041,0.135311042,0.060598385,6.614109926,1.615644428,0.059053745,5.754337156,0.475145649,8.44E-04
6860,0,1.369011695,0.124885916,6.257395349,7.907622463,0.13107625,0.389431716,6.609014754,1.61540592,0.062572598,5.752586771,0.481544567,7.05E-04
6861,0,1.369347913,0.525557712,6.265760765,7.932746487,0.005176173,0.220238352,6.662086416,1.615732817,0.305878347,5.751087759,0.476889092,0.080651712
6867,0,1.36912133,0.158919252,6.235054245,7.894416816,0.477684411,0.344351633,6.620764071,1.61544445,0.072461018,5.749601937,0.478206571,1.99E-05
6885,0,1.369231568,0.03634925,6.268024182,7.952078211,0.213454965,0.594565766,6.553631756,1.615332248,0.083006187,5.757220944,0.473290985,0.001524762
6887,0,1.369117519,0.339863014,6.24353329,7.929352282,0.0510055,0.176067652,6.648070198,1.615734672,0.397218841,5.751207219,0.48094512,0.005091553
6888,0,1.369120004,0.131194522,6.263293619,7.913882385,0.293578384,0.545906171,6.613232993,1.615410021,0.068335956,5.753304825,0.482606985,8.87E-05
6890,0,1.372824864,0.377829819,6.269052368,7.948585235,0.00372983,0.377021724,6.679958718,1.615604038,0.370791803,5.751327448,0.477808436,0.040454778
6892,0,1.369273984,0.347372235,6.267279355,7.936055154,0.027490864,0.198424375,6.639047502,1.615622702,0.200299196,5.751140451,0.489100561,0.003663968
6896,0,1.369136102,0.128373481,6.260052668,7.920793109,0.304999103,0.092558965,6.60814769,1.615421839,0.06568714,5.751443301,0.478263567,1.99E-04
6898,0,1.370165924,0.462941151,6.268157748,7.935413449,0.001458985,0.24434224,6.674163376,1.615752199,0.111972986,5.751326081,0.493275484,0.008469036
6899,0,1.369168172,0.085288703,6.270005623,7.937401212,0.260343367,0.376900394,6.598548056,1.615377159,0.045789373,5.752014619,0.473669618,5.97E-05
6905,0,1.369157313,0.182176854,6.265753257,7.933232378,0.229620818,0.455582314,6.637144528,1.615462589,0.056772366,5.754270766,0.491400024,4.22E-05
6910,0,1.369140484,0.250726371,6.263155814,7.926154237,0.336506366,0.308157918,6.65250134,1.615571804,0.057630078,5.752348449,0.491557692,2.15E-05
6913,0,1.369001856,0.126246423,6.247567235,7.885144358,0.202541196,0.677592317,6.610348775,1.615404012,0.042353493,5.753729719,0.479848469,4.59E-05
6937,0,1.369162968,0.185439601,6.269961294,7.936526899,0.247558751,0.151810322,6.632187356,1.615649414,0.055913725,5.752203014,0.522530866,2.15E-04
6938,0,1.369123291,0.612538796,6.094571228,7.907086602,0.529642455,0.124737881,6.688756562,1.616450368,0.585052387,5.750119464,0.481634992,7.51E-05
6946,0,1.368898055,0.46307295,6.251725024,7.911456195,0.060436755,0.077843064,6.663268636,1.616757416,0.433735699,5.751139065,0.508952216,9.24E-04
6947,0,1.369122274,0.042199975,6.143683591,7.860234235,0.753243072,0.456266528,6.45302278,1.615089155,0.044614575,5.748869525,0.477825401,1.78E-05
6949,0,1.36923084,0.586431573,6.270231392,7.937439866,0.064484781,0.229675984,6.672994568,1.61577676,0.194329931,5.751091335,0.476710622,0.00188815
6951,0,1.369159983,0.099232903,6.213353817,7.934527984,0.327890827,0.564255243,6.59106226,1.615378094,0.045105714,5.757350618,0.480617335,2.18E-05
6955,0,1.376261835,0.093363969,5.805080744,8.040003113,0.015995539,0.368801413,6.582082598,1.615329229,0.14652762,5.77228763,0.475514437,0.017019727
6959,0,1.349771398,0.896741918,6.258254149,7.920898161,5.72E-04,0.058246518,6.695265725,1.618634203,0.805883759,5.751023115,0.482443582,0.113028624
6968,0,1.368749683,0.264745371,6.245568996,7.90404035,0.060947303,0.061899389,6.640949762,1.616533987,0.193230012,5.751459982,0.517216192,0.001635135
6969,0,1.369145314,0.19812749,6.259858167,7.912399867,0.496278782,0.224821049,6.623401642,1.615496449,0.203633251,5.749891474,0.478891233,2.50E-04
6970,0,1.369162962,0.186382938,6.270209063,7.934242886,0.212761181,0.440519308,6.63275475,1.615456546,0.044397623,5.752527161,0.478976803,1.67E-04
6971,0,1.369144095,0.078018899,6.262841452,7.927209827,0.41438557,0.058034257,6.600585005,1.61516377,0.123418501,5.752242677,0.473478597,7.36E-05
6976,0,1.369265002,0.271670401,6.267118862,7.938099945,0.041709065,0.2235084,6.647576851,1.615640183,0.245324548,5.751366836,0.480842147,0.001556387
6982,0,1.368688654,0.130779736,6.098895891,8.115366463,0.047785837,0.377956275,6.613142077,1.61541758,0.059751791,5.750373639,0.486599006,0.004171924
6984,0,1.369008273,0.160345931,6.217280909,7.900298898,0.177377653,0.377741734,6.621419737,1.615440521,0.118633682,5.747344776,0.482629398,3.68E-05
6986,0,1.36917019,0.28488242,6.260546215,7.93553132,0.190794058,0.379756994,6.638927729,1.61548838,0.054877771,5.751449048,0.480206469,6.96E-05
6996,0,1.369176577,0.157102333,6.267902786,7.937148246,0.229302718,0.306959367,6.614413903,1.615428549,0.041755388,5.751640671,0.476168512,1.98E-04
7005,0,1.369175253,0.09172709,6.271058087,7.940187897,0.229875233,0.139741982,6.60240626,1.61534976,0.048382712,5.751508549,0.476311084,3.71E-04
7006,0,1.369171312,0.171071967,6.262966797,7.941410623,0.317766162,0.441263634,6.626743231,1.615443356,0.087009223,5.752802494,0.480802068,6.30E-05
7007,0,1.367446909,0.292791333,6.217782704,7.871020295,0.030470608,0.023074535,6.630898228,1.622286457,0.23368137,5.751162142,0.522105516,0.010201904
7010,0,1.369248302,0.228341178,6.27218361,7.935456343,0.039168376,0.397542721,6.645031716,1.615498014,0.051101993,5.751829665,0.483925614,0.001237642
7020,0,1.369211679,0.153131239,6.270975679,7.936897554,0.10298052,0.484369975,6.619849905,1.615424443,0.076711495,5.752159546,0.477969982,3.56E-04
7030,0,1.369178813,0.077216894,6.26837802,7.937201724,0.219268541,0.178648068,6.59410277,1.61529783,0.048548106,5.752101804,0.476539874,3.03E-04
7035,0,1.369168198,0.224980092,6.271045178,7.936222472,0.237380128,0.40092786,6.638186,1.615479385,0.04889305,5.751852761,0.482505285,1.44E-04
7047,0,1.369186152,0.282149394,6.269516146,7.938632575,0.271141371,0.365381012,6.621841736,1.615443839,0.075682446,5.751197442,0.473108151,2.16E-04
7050,0,1.369111534,0.311757519,6.258543549,7.921329486,0.151281595,0.501519405,6.648813615,1.615473807,0.084919912,5.75132601,0.482906355,6.73E-04
7060,0,1.36917591,0.16160859,6.272366875,7.935826172,0.17625841,0.114958536,6.617643331,1.615551779,0.083507144,5.751874225,0.474874348,1.52E-04
7062,0,1.369174222,0.131412068,6.269752863,7.937210212,0.172192923,0.158058346,6.61329268,1.615459305,0.065367468,5.754814432,0.477597086,3.06E-04
7063,0,1.369139493,0.069831704,6.262997626,7.92819524,0.118068371,0.353235909,6.581501222,1.615322608,0.054692874,5.753040194,0.472956016,3.64E-04
7068,0,1.369160733,0.206630706,6.270165051,7.921849427,0.306706876,0.323858691,6.630846111,1.615483889,0.083382532,5.75192261,0.485548373,7.08E-05
7074,0,1.36911723,0.199200429,6.259438154,7.914519545,0.19850976,0.378729815,6.640691661,1.615493629,0.082313059,5.748375258,0.485459707,7.18E-05
7080,0,1.369159529,0.147771606,6.269368065,7.936955576,0.321886207,0.152211798,6.61160737,1.615445696,0.062986815,5.75154772,0.489374314,4.39E-05
7081,0,1.369167902,0.218422241,6.268286093,7.937739643,0.304050888,0.324116326,6.625843345,1.61546631,0.062081366,5.751701879,0.479631651,6.77E-05
7085,0,1.369017034,0.156986647,6.247163029,7.918190986,0.096609747,0.029191913,6.611530619,1.616002579,0.068735722,5.751178361,0.516734061,0.001039924
7087,0,1.369190801,0.068171457,6.265626839,7.935870419,0.13866488,0.138461344,6.590823689,1.615220251,0.076051641,5.751766979,0.478756632,9.02E-04
7089,0,1.369135838,0.073847367,6.257904316,7.923883048,0.287534968,0.447938141,6.57425122,1.615331723,0.054981627,5.756104545,0.476398103,1.28E-04
7091,0,1.36916999,0.14070158,6.266603448,7.931050962,0.157429398,0.154967204,6.609014036,1.615419718,0.06289219,5.751224454,0.4732731,2.00E-04
7093,0,1.369116716,0.190843372,6.26377419,7.921432151,0.189639886,0.189404695,6.635420405,1.615610148,0.091691949,5.752170477,0.496035379,1.06E-04
7094,0,1.369155661,0.228800423,6.261447706,7.933402749,0.279281649,0.35388376,6.631215101,1.615474707,0.049865944,5.752821034,0.484247938,3.28E-05
7095,0,1.369197903,0.224116894,6.275112355,7.93834082,0.145130695,0.857125332,6.640597953,1.615421026,0.044616911,5.751722016,0.47460994,1.82E-04
7097,0,1.369168523,0.163833928,6.269704215,7.93614469,0.240502107,0.3561346,6.617730368,1.615433089,0.066872968,5.752426502,0.480401631,6.87E-05
7100,0,1.369273046,0.299342335,6.239934763,7.934796158,0.026973658,0.428147854,6.650746092,1.615500231,0.094012257,5.751316392,0.48071419,0.002391342
7106,0,1.369205033,0.272753801,6.276073735,7.938062947,0.121212351,0.492003438,6.645308047,1.615469887,0.064732739,5.751431075,0.476147268,3.33E-04
7110,0,1.369117468,0.180274923,6.266744103,7.931125983,0.023456795,0.466303246,6.639211602,1.615464344,0.177508498,5.752452475,0.482010279,0.001570505
7116,0,1.369173189,0.352177923,6.27403369,7.937577108,0.196660089,0.396208792,6.665584156,1.615551671,0.061235769,5.751455569,0.487853822,1.28E-04
7124,0,1.369199036,0.195953336,6.265411291,7.940085213,0.142876053,0.349130484,6.62686774,1.615462633,0.044179415,5.751466222,0.481406842,0.001484716
7130,0,1.369151933,0.12568792,6.264448277,7.932460556,0.27047048,0.05851119,6.607171208,1.615405653,0.067731226,5.751107393,0.473223675,1.21E-04
7135,0,1.369154353,0.04138354,6.263208712,7.931495431,0.314922262,0.165637225,6.595760449,1.615301553,0.056916105,5.752013205,0.474233297,8.80E-06
7137,0,1.369116347,0.26796204,6.256830395,7.927138201,0.102912561,0.134188869,6.635757776,1.615734794,0.223893046,5.751262026,0.489214401,6.20E-04
7139,0,1.369997459,0.413465622,6.266832949,7.935768752,0.003344517,0.197073985,6.67924845,1.615907469,0.156926225,5.751257128,0.473711812,0.02346017
7143,0,1.367250532,0.173683735,6.251922917,7.906578261,0.007704278,0.280152794,6.62247438,1.615467194,0.169614582,5.751522145,0.477214459,0.010632315
7144,0,1.369165871,0.129387925,6.25877128,7.935779004,0.319717091,0.299569657,6.609998752,1.615412283,0.165638977,5.754261594,0.473682687,3.30E-04
7149,0,1.369152413,0.170088279,6.255706878,7.930802879,0.547605157,0.340717173,6.619863192,1.615442232,0.041545116,5.75027484,0.485187815,1.99E-05
7151,0,1.368845388,0.311113178,6.239658062,7.910764751,0.052447022,0.255605784,6.662825226,1.615674884,0.251008419,5.751385202,0.489310527,0.013806623
7156,0,1.369188556,0.070757375,6.271347858,7.936518403,0.221966585,0.169125127,6.595110066,1.615298689,0.062979801,5.751817235,0.473579723,2.53E-04
7161,0,1.369346533,0.118398183,6.272396487,7.943824926,0.082553115,0.351240356,6.606329954,1.615398519,0.054102642,5.75156137,0.473317325,0.002741012
7164,0,1.369247821,0.20621083,6.276275019,7.939479211,0.079328527,0.353476937,6.621701233,1.615445635,0.047022897,5.751281793,0.479422344,0.001243069
7165,0,1.369089599,0.060347978,6.239157357,7.903511247,0.147313026,0.148468359,6.585202013,1.61517906,0.053074349,5.752058668,0.473124257,0.002237547
7167,0,1.36914834,0.110211326,6.204954619,7.918548947,0.572246785,0.541482471,6.599628845,1.615389404,0.086696027,5.749629024,0.473126673,6.06E-06
7172,0,1.369178111,0.187764379,6.255306032,7.927439966,0.158606491,0.13652265,6.623457182,1.615587297,0.0865194,5.75155581,0.474624916,4.53E-04
7173,0,1.369176298,0.174206406,6.267265903,7.937177875,0.264080149,0.207425198,6.613311637,1.615441632,0.077245208,5.751287574,0.4752524,3.44E-04
7174,0,1.369152331,0.246853657,6.266292418,7.93032078,0.357181229,0.33717468,6.640115966,1.615509647,0.066885228,5.752612905,0.487297894,7.01E-05
7184,0,1.369132181,0.206122869,6.264871307,7.925808838,0.173685247,0.239370532,6.64262802,1.615592021,0.096014698,5.751830831,0.490096595,6.45E-05
7185,0,1.369186907,0.133523946,6.270034525,7.93604412,0.15988351,0.281500809,6.610737223,1.615416521,0.074546254,5.752206096,0.478187424,2.20E-04
7204,0,1.369233072,0.242958287,6.275317475,7.939568247,0.077782137,0.369279233,6.638403235,1.615490729,0.056155886,5.751488078,0.473358364,7.88E-04
7205,0,1.369166695,0.206474714,6.271860621,7.939712468,0.29123507,0.412456032,6.642468587,1.615486303,0.048030621,5.752100827,0.487868435,1.64E-04
7208,0,1.369499512,0.254695625,6.26498024,7.930590016,0.00626841,0.386933079,6.655888887,1.615531328,0.187325562,5.751648612,0.473309781,0.019473641
7215,0,1.377194509,0.390795766,6.27234306,7.940206617,0.001009142,0.423182263,6.677753354,1.615565102,0.245729845,5.751285376,0.475710815,0.135278714
7226,0,1.369154609,0.188204089,6.265988248,7.932117525,0.278035453,0.381211918,6.627710858,1.61545716,0.04866028,5.752398536,0.481929128,1.50E-05
7228,0,1.369179395,0.133338068,6.2666049,7.938548323,0.214695219,0.283510282,6.609894374,1.615412795,0.056471832,5.7515641,0.473758978,2.79E-04
7230,0,1.369092448,0.065818739,6.222798481,7.913231045,0.199618784,0.103113485,6.592543207,1.61516268,0.101731439,5.751512339,0.477866753,0.002702638
7234,0,1.369175433,0.305184015,6.272724805,7.937722982,0.214810063,0.398966077,6.646397864,1.615500959,0.060037819,5.751422826,0.482068351,6.74E-05
7237,0,1.369119989,0.345328121,6.227794781,7.895231051,0.447289391,0.069589335,6.631388492,1.616087369,0.357987131,5.751903747,0.483389659,1.02E-04
7244,0,1.369135772,0.022217129,6.258022702,7.919175422,0.406327493,0.324105592,6.534136493,1.61514805,0.05274294,5.759345003,0.473383687,5.94E-05
7250,0,1.369168229,0.138065844,6.267378356,7.937018436,0.254690417,0.409193119,6.611975275,1.615412757,0.117583916,5.752825424,0.473306572,2.61E-04
7251,0,1.369162568,0.147421562,6.267052385,7.93656537,0.256976163,0.245652729,6.617504969,1.615454903,0.059605109,5.752409457,0.503794498,1.01E-04
7256,0,1.36916625,0.273593747,6.264536398,7.93674403,0.119874945,0.429626146,6.669098386,1.615541424,0.056293947,5.752198558,0.493087287,1.63E-04
7260,0,1.368845753,0.742042067,6.248564786,7.926364939,0.017539799,0.046328694,6.688535732,1.619685783,0.933391447,5.751051981,0.505521854,0.032531214
7265,0,1.369194154,0.181877304,6.268472306,7.940440308,0.19810098,0.422997522,6.623236976,1.61543824,0.074498651,5.751703666,0.478907156,5.68E-04
7267,0,1.369181999,0.231300409,6.269945787,7.939058176,0.267597738,0.287407445,6.639691406,1.615536474,0.053667899,5.752083763,0.489104115,6.06E-05
7270,0,1.369775563,0.163745075,6.268673666,7.939146374,0.008021146,0.325579541,6.631119476,1.615484191,0.048952191,5.752629509,0.484205221,0.026603645
7272,0,1.369156197,0.200039437,6.268345763,7.934495151,0.322564987,0.159523562,6.617337968,1.615496049,0.145457961,5.75137148,0.479972392,2.16E-05
7275,0,1.369203601,0.435415496,6.268852856,7.935434285,0.087221144,0.299819901,6.673853299,1.615662758,0.080950722,5.751223882,0.491584781,5.62E-04
7286,0,1.369175308,0.141496112,6.263957931,7.939297362,0.216440736,0.445676483,6.616205704,1.615420212,0.1212868,5.752257769,0.479666167,4.86E-04
7296,0,1.36915994,0.192756548,6.252598576,7.921453265,0.112343042,0.275826638,6.633574229,1.615517645,0.068107094,5.751677445,0.480013093,2.39E-04
7297,0,1.369158387,0.362702215,6.276177719,7.931346211,0.227743489,0.405586925,6.662720913,1.615539066,0.045089229,5.751427907,0.483607225,2.97E-04
7302,0,1.369092846,0.004564497,5.934983893,7.75805878,0.846748096,0.175785757,6.115145958,1.611531471,0.04191062,5.74923684,0.473987229,7.10E-04
7307,0,1.369147631,0.159045658,6.251650121,7.929169709,0.358308179,0.305340156,6.629234332,1.615485225,0.04476246,5.760522919,0.490107267,5.38E-05
7326,0,1.369153542,0.137434284,6.264615279,7.932054762,0.422007757,0.314682291,6.609469234,1.615409556,0.032267219,5.754484837,0.47512237,1.71E-05
7334,0,1.36888231,0.262246254,6.228167819,7.896750479,0.110679387,0.035078977,6.623476678,1.616843337,0.402839415,5.751173166,0.478204674,0.001937769
7335,0,1.369289556,0.235609632,6.274822366,7.942844707,0.064722275,0.348992801,6.652249381,1.61554224,0.051183662,5.751800508,0.488200843,0.00179264
7339,0,1.369174157,0.301401112,6.268294492,7.937372008,0.21468549,0.345432316,6.641938051,1.615511576,0.076950466,5.751349403,0.491102076,3.32E-04
7341,0,1.369167325,0.208922597,6.270097099,7.93715552,0.249551879,0.368642375,6.633211707,1.615476,0.05557189,5.751996855,0.480951083,6.27E-05
7354,0,1.369163434,0.084405239,6.265640129,7.93633475,0.409911116,0.212849208,6.597889878,1.615343165,0.12908372,5.752417683,0.474464461,1.84E-05
7356,0,1.369076839,0.024788063,6.217797769,7.839399857,0.484315046,0.255028829,6.519776374,1.614974798,0.042714899,5.74739706,0.477267315,2.06E-05
7357,0,1.369130837,0.155473215,6.2526046,7.916941073,0.34708622,0.056977024,6.626574,1.616139357,0.057201799,5.752696614,0.731871527,4.52E-05
7364,0,1.369164963,0.34802633,6.263264965,7.933654892,0.164397526,0.104619906,6.64438438,1.616004211,0.313679979,5.751274109,0.479804896,9.28E-04
7366,0,1.369154513,0.144781403,6.262581075,7.931336859,0.438902697,0.434922939,6.618907748,1.615426993,0.041736707,5.799814401,0.483449164,2.43E-05
7368,0,1.369115711,0.188108184,6.271060064,7.92725369,0.088438044,0.368508088,6.626056131,1.615455417,0.054365116,5.751458899,0.480137276,4.54E-04
7382,0,1.369098464,0.097681366,6.233956684,7.916142858,0.184380454,0.836966015,6.588577199,1.615388936,0.079240936,5.747743483,0.474264257,3.60E-04
7383,0,1.369185196,0.112648061,6.251160095,7.942161396,0.30590762,0.397903012,6.60088032,1.615385007,0.046647303,5.758329178,0.47373026,3.63E-04
7389,0,1.369175645,0.20098827,6.269486442,7.938420026,0.19326853,0.42110213,6.646161188,1.615492168,0.052635626,5.752186951,0.488032863,1.72E-04
7392,0,1.36893346,0.06228525,6.204664461,7.839844808,0.264390678,0.503552172,6.539550633,1.615284364,0.044988811,5.744465093,0.481138192,0.002111597
7394,0,1.369193901,0.350962453,6.27126457,7.941433992,0.176414121,0.404091487,6.655882053,1.615522722,0.072018074,5.751323005,0.484871836,4.46E-04
7398,0,1.371976051,0.535195515,6.262228487,7.940257054,0.002344993,0.185443668,6.693753403,1.616061433,0.603897813,5.75116131,0.480966355,0.168835587
7404,0,1.369070785,0.054637654,6.211218955,7.842552703,0.497797851,0.30603104,6.497227258,1.614987879,0.042230402,5.747960977,0.495060983,6.84E-05
7405,0,1.369165474,0.174028273,6.267167979,7.936843681,0.309731247,0.156669425,6.612279777,1.61545039,0.168969368,5.751309336,0.473853958,9.94E-05
7408,0,1.369180442,0.228464149,6.272505896,7.941825515,0.267029525,0.42871977,6.629638165,1.615451977,0.047298647,5.751544957,0.476273708,2.40E-04
7410,0,1.368842038,0.445545763,6.23996452,7.901696496,0.080083481,0.048080644,6.659513134,1.617994487,0.536910666,5.751148808,0.473774185,0.002542129
7413,0,1.369152369,0.354084811,6.273158072,7.927559443,0.339189063,0.245834699,6.639525039,1.615568991,0.116760268,5.751315332,0.491460516,6.14E-05
7414,0,1.369237597,0.438786492,6.279948629,7.944850503,0.133013994,0.587273362,6.664725588,1.615476981,0.211762242,5.751210082,0.482020505,6.51E-06
7417,0,1.369087902,0.017957344,5.939896774,7.678939913,0.964373265,0.030036033,6.216571732,1.565424812,0.068077056,5.74923035,0.505020432,5.38E-04
7418,0,1.369171252,0.197608092,6.271532056,7.936673997,0.194754243,0.095739073,6.614821215,1.615542091,0.234977133,5.751160628,0.474528675,2.05E-04
7421,0,1.36921317,0.375337918,6.278434371,7.941160414,0.116537728,0.263797843,6.669541456,1.615694761,0.062857747,5.751323821,0.478472943,2.88E-04
7428,0,1.369112878,0.121991718,6.188813799,7.869027202,0.574709363,0.041070757,6.607238369,1.615413889,0.208212288,5.750010171,0.487525688,1.32E-04
7432,0,1.369625193,0.16076716,6.276398294,7.938870129,0.018316004,0.682647644,6.624554883,1.615417983,0.08039615,5.751988069,0.47547552,0.001143892
7435,0,1.368260963,0.084995835,6.082575106,7.754066747,0.149811039,0.493293798,6.573289326,1.615340284,0.079658956,5.741410626,0.478707272,2.46E-04
7437,0,1.369260084,0.194346789,6.289635286,7.934287305,0.038459119,0.508565264,6.633168552,1.61544529,0.05781746,5.751697722,0.483024543,0.003176528
7439,0,1.369169491,0.183044895,6.269699242,7.937534103,0.236190172,0.575834175,6.63287382,1.615436041,0.052968114,5.752865253,0.480765277,9.49E-05
7440,0,1.369111113,0.08961626,6.218952105,7.905464819,0.35303892,0.266200849,6.59283222,1.615335081,0.071948351,5.74685779,0.483838072,9.21E-04
7446,0,1.369137022,0.047773018,6.258800497,7.920523618,0.357346621,0.324974583,6.569574168,1.615271049,0.051639844,5.755861622,0.477674574,9.06E-05
7447,0,1.369154116,0.406572117,6.264709414,7.932871382,0.430632125,0.119269182,6.622672997,1.61561292,0.498685007,5.751274734,0.473183856,8.42E-05
7450,0,1.369130133,0.086630602,6.25758063,7.921051562,0.240489845,0.421147121,6.59049514,1.615362193,0.04432797,5.752685565,0.476693886,8.25E-05
7452,0,1.369065956,0.429256034,6.256761978,7.910688059,0.178393604,0.119598959,6.648815328,1.615966518,0.514185186,5.751156833,0.476230823,8.61E-04
7457,0,1.369196428,0.413131989,6.263543265,7.934244462,0.037308158,0.186796831,6.668744684,1.615865576,0.419161261,5.751228606,0.487051229,0.004400601
7461,0,1.360389766,0.172702543,6.197047509,7.927614045,2.94E-04,0.379884921,6.637370603,1.615484046,0.140479593,5.752708081,0.472998418,0.103731494
7467,0,1.369147677,0.109498832,6.251740635,7.926482246,0.470173551,0.554543485,6.596406332,1.615385171,0.049446716,5.745934472,0.482435879,3.11E-07
7469,0,1.368936401,0.329458044,6.247576861,7.903266941,0.105143866,0.370427821,6.662628169,1.615559779,0.251475855,5.751383358,0.480209294,0.001496147
7472,0,1.369169183,0.10103187,6.267264418,7.938167853,0.27772147,0.358571291,6.601072951,1.615382848,0.051822508,5.753029565,0.477031543,4.21E-04
7477,0,1.368991575,0.081017269,6.067598046,7.861944755,0.256337648,0.413191612,6.561022548,1.615290505,0.097034443,5.745959599,0.473739375,0.00148198
